client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent
6,630,630,1766560301837,1766560301837,8,3.82,0,35.9
6,631,631,1766560301887,1766560301888,7,3.54,0,30.2
6,632,632,1766560301939,1766560301939,5,3.28,0,37.3
6,633,633,1766560301989,1766560301990,3,3.06,0,25.6
6,634,634,1766560302041,1766560302041,0,2.85,0,28.1
6,635,635,1766560302092,1766560302092,16,2.67,0,25.4
6,636,636,1766560302143,1766560302143,15,2.5,0,19.0
6,637,637,1766560302194,1766560302194,15,2.35,0,26.8
6,638,638,1766560302245,1766560302245,15,2.21,0,38.6
6,639,639,1766560302296,1766560302296,13,2.09,0,23.1
6,640,640,1766560302347,1766560302347,12,1.98,0,13.2
6,641,641,1766560302398,1766560302398,11,1.88,0,28.1
6,648,648,1766560302756,1766560302793,37,42.53,0,24.3
6,649,649,1766560302808,1766560302809,2,41.68,0,13.3
6,650,650,1766560302860,1766560302860,15,37.61,0,30.8
6,651,651,1766560302911,1766560302911,13,33.95,0,30.2
6,652,652,1766560302963,1766560302963,10,30.75,0,37.2
6,653,653,1766560303014,1766560303015,8,27.88,0,36.8
6,654,654,1766560303066,1766560303066,4,25.19,0,36.0
6,655,655,1766560303117,1766560303117,3,22.77,0,31.7
6,656,656,1766560303168,1766560303168,18,20.59,0,20.6
6,657,657,1766560303220,1766560303222,15,18.93,0,37.3
6,658,658,1766560303274,1766560303274,11,17.24,0,26.0
6,659,659,1766560303325,1766560303326,10,15.72,0,48.4
6,660,660,1766560303377,1766560303377,8,14.25,0,20.0
6,661,661,1766560303429,1766560303429,6,13.02,0,25.0
6,662,662,1766560303480,1766560303481,3,11.92,0,42.9
6,663,663,1766560303532,1766560303535,17,11.13,0,91.0
6,664,664,1766560303584,1766560303584,13,10.11,0,45.8
6,665,665,1766560303635,1766560303635,12,9.2,0,19.6
6,666,666,1766560303686,1766560303687,11,8.48,0,29.8
6,667,667,1766560303737,1766560303738,9,7.73,0,25.0
6,668,668,1766560303788,1766560303789,8,7.06,0,20.0
6,669,669,1766560303843,1766560303844,4,6.85,0,60.7
6,670,670,1766560303902,1766560303902,11,6.97,0,49.3
6,671,671,1766560303953,1766560303953,10,6.37,0,34.1
6,672,672,1766560304004,1766560304005,8,5.94,0,25.8
6,673,673,1766560304057,1766560304057,5,5.54,0,62.2
6,674,674,1766560304108,1766560304108,1,5.09,0,24.4
6,675,675,1766560304159,1766560304160,15,4.78,0,19.4
6,676,676,1766560304211,1766560304211,15,4.4,0,18.4
6,677,677,1766560304262,1766560304262,15,4.06,0,12.0
6,678,678,1766560304313,1766560304314,14,3.85,0,22.0
6,679,679,1766560304365,1766560304366,11,3.67,0,20.0
6,680,680,1766560304417,1766560304417,11,3.4,0,31.0
6,681,681,1766560304468,1766560304468,9,3.16,0,43.1
6,682,682,1766560304520,1766560304520,6,3.05,0,24.4
6,683,683,1766560304571,1766560304572,4,2.94,0,18.4
6,684,684,1766560304624,1766560304624,0,2.85,0,36.4
6,685,685,1766560304677,1766560304677,12,2.86,0,53.6
6,686,686,1766560304729,1766560304729,8,2.78,0,33.3
6,687,687,1766560304780,1766560304780,10,2.6,0,32.0
6,688,688,1766560304831,1766560304831,9,2.44,0,15.6
6,689,689,1766560304882,1766560304882,8,2.29,0,26.2
6,690,690,1766560304935,1766560304935,6,2.37,0,28.0
6,691,691,1766560304986,1766560304987,5,2.33,0,37.9
6,692,692,1766560305038,1766560305038,4,2.2,0,22.9
6,693,693,1766560305089,1766560305089,2,2.08,0,47.1
6,694,694,1766560305141,1766560305141,2,2.07,0,22.0
6,695,695,1766560305194,1766560305194,14,2.16,0,33.3
6,696,696,1766560305245,1766560305246,13,2.15,0,38.3
6,697,697,1766560305296,1766560305297,12,2.03,0,21.4
6,698,698,1766560305348,1766560305348,10,1.93,0,28.6
6,699,699,1766560305399,1766560305400,8,1.94,0,28.6
6,700,700,1766560305452,1766560305453,5,2.04,0,67.3
6,701,701,1766560305504,1766560305505,2,2.04,0,28.6
6,702,702,1766560305556,1766560305556,16,1.93,0,23.5
6,703,703,1766560305607,1766560305607,13,1.84,0,10.9
6,704,704,1766560305657,1766560305658,13,1.76,0,28.6
6,705,705,1766560305709,1766560305710,12,1.78,0,23.2
6,706,706,1766560305761,1766560305761,11,1.7,0,29.6
6,707,707,1766560305813,1766560305813,7,1.73,0,30.4
6,708,708,1766560305864,1766560305865,6,1.76,0,36.0
6,709,709,1766560305916,1766560305916,4,1.68,0,19.6
6,710,710,1766560305968,1766560305968,1,1.71,0,45.8
6,711,711,1766560306020,1766560306021,16,1.84,0,21.9
6,712,712,1766560306071,1766560306072,16,1.76,0,33.3
6,713,713,1766560306123,1766560306123,13,1.68,0,20.0
6,714,714,1766560306174,1766560306174,13,1.61,0,32.7
6,715,715,1766560306226,1766560306227,12,1.75,0,40.4
6,716,716,1766560306278,1766560306278,10,1.68,0,23.6
6,717,717,1766560306329,1766560306330,8,1.71,0,18.0
6,718,718,1766560306381,1766560306381,7,1.64,0,51.0
6,719,719,1766560306432,1766560306433,5,1.68,0,27.1
6,720,720,1766560306484,1766560306485,3,1.71,0,13.3
6,721,721,1766560306536,1766560306536,1,1.64,0,13.3
6,722,722,1766560306587,1766560306588,15,1.67,0,23.0
6,723,723,1766560306639,1766560306639,12,1.61,0,3.9
6,724,724,1766560306690,1766560306691,11,1.65,0,26.9
6,725,725,1766560306984,1766560306984,15,25.78,0,14.9
6,726,726,1766560307036,1766560307036,15,23.4,0,47.5
6,727,727,1766560307087,1766560307087,15,21.16,0,37.3
6,728,728,1766560307137,1766560307138,15,19.15,0,16.3
6,729,729,1766560307188,1766560307189,13,17.33,0,26.2
6,730,730,1766560307239,1766560307240,12,15.7,0,19.0
6,731,731,1766560307290,1766560307291,10,14.23,0,21.1
6,732,732,1766560307341,1766560307342,10,12.91,0,34.5
6,733,733,1766560307393,1766560307393,8,11.72,0,36.8
6,734,734,1766560307444,1766560307444,6,10.64,0,22.6
6,735,735,1766560307495,1766560307496,4,9.78,0,29.1
6,736,736,1766560307547,1766560307547,0,8.9,0,40.9
6,737,737,1766560307599,1766560307599,14,8.21,0,55.9
6,738,738,1766560307651,1766560307652,12,7.69,0,50.8
6,739,739,1766560307704,1766560307705,9,7.22,0,32.6
6,740,740,1766560307756,1766560307757,7,6.7,0,38.0
6,741,741,1766560307809,1766560307809,4,6.23,0,42.1
6,742,742,1766560307860,1766560307861,2,5.81,0,43.1
6,743,743,1766560307911,1766560307912,2,5.33,0,25.4
6,744,744,1766560307962,1766560307963,2,4.89,0,15.4
6,745,745,1766560308014,1766560308014,15,4.5,0,11.6
6,746,746,1766560308065,1766560308065,14,4.15,0,29.2
6,747,747,1766560308116,1766560308116,14,3.84,0,42.1
6,748,748,1766560308167,1766560308168,13,3.65,0,38.5
6,749,749,1766560308219,1766560308220,9,3.49,0,70.5
6,750,750,1766560308271,1766560308272,9,3.34,0,40.4
6,751,751,1766560308323,1766560308323,6,3.11,0,11.9
6,752,752,1766560308374,1766560308374,6,2.9,0,19.3
6,753,753,1766560308425,1766560308425,2,2.71,0,27.0
6,754,754,1766560308476,1766560308476,1,2.54,0,17.2
6,755,755,1766560308527,1766560308527,1,2.38,0,20.5
6,756,756,1766560308578,1766560308578,1,2.24,0,34.0
6,757,757,1766560308629,1766560308629,14,2.12,0,16.9
6,758,758,1766560308680,1766560308681,12,2.11,0,23.9
6,759,759,1766560308731,1766560308732,13,2.0,0,17.0
6,760,760,1766560308782,1766560308783,11,1.9,0,11.5
6,761,761,1766560308834,1766560308834,10,1.81,0,21.4
6,762,762,1766560308887,1766560308888,7,2.03,0,18.6
6,763,763,1766560308939,1766560308939,3,1.92,0,10.1
6,764,764,1766560308990,1766560308990,3,1.83,0,55.7
6,765,765,1766560309041,1766560309042,2,1.85,0,15.6
6,766,766,1766560309093,1766560309093,17,1.76,0,19.7
6,767,767,1766560309144,1766560309145,17,1.79,0,30.5
6,768,768,1766560309196,1766560309196,15,1.71,0,71.2
6,769,769,1766560309249,1766560309249,13,1.84,0,47.9
6,770,770,1766560309300,1766560309301,13,1.85,0,20.0
6,771,771,1766560309351,1766560309352,13,1.77,0,20.8
6,772,772,1766560309403,1766560309403,11,1.69,0,39.4
6,773,773,1766560309455,1766560309455,8,1.72,0,39.1
6,774,774,1766560309506,1766560309506,7,1.65,0,14.9
6,775,775,1766560309556,1766560309557,6,1.59,0,12.5
6,776,776,1766560309607,1766560309608,5,1.53,0,21.3
6,777,777,1766560309658,1766560309658,4,1.37,0,36.4
6,778,778,1766560309709,1766560309710,2,1.44,0,42.0
6,779,779,1766560309762,1766560309762,15,1.49,0,36.4
6,780,780,1766560309814,1766560309815,14,1.64,0,23.5
6,781,781,1766560309866,1766560309866,16,1.58,0,16.4
6,782,782,1766560309918,1766560309918,17,1.62,0,22.9
6,783,783,1766560309969,1766560309970,16,1.66,0,29.5
6,784,784,1766560310021,1766560310022,16,1.69,0,19.2
6,785,785,1766560310072,1766560310073,17,1.62,0,28.9
6,786,786,1766560310123,1766560310124,15,1.56,0,11.6
6,787,787,1766560310175,1766560310175,13,1.51,0,19.6
6,788,788,1766560310227,1766560310227,12,1.55,0,29.2
6,789,789,1766560310278,1766560310278,12,1.5,0,8.2
6,790,790,1766560310329,1766560310330,11,1.55,0,16.7
6,791,791,1766560310381,1766560310381,5,1.49,0,38.3
6,792,792,1766560310432,1766560310433,4,1.55,0,7.0
6,793,793,1766560310483,1766560310484,3,1.49,0,31.1
6,794,794,1766560310535,1766560310535,2,1.44,0,33.3
6,795,795,1766560310587,1766560310587,17,1.5,0,18.0
6,796,796,1766560310638,1766560310638,16,1.45,0,9.1
6,797,797,1766560310689,1766560310689,16,1.4,0,20.8
6,798,798,1766560310740,1766560310741,15,1.46,0,42.9
6,799,799,1766560310796,1766560310797,8,1.92,0,11.1
6,800,800,1766560310847,1766560310848,6,1.82,0,30.0
6,801,801,1766560310899,1766560310899,2,1.74,0,17.9
6,802,802,1766560310950,1766560310951,15,1.77,0,13.4
6,803,803,1766560311002,1766560311003,14,1.79,0,33.3
6,804,804,1766560311054,1766560311055,12,1.81,0,43.5
6,805,805,1766560311106,1766560311106,11,1.73,0,31.1
6,806,806,1766560311157,1766560311157,11,1.66,0,17.8
6,807,807,1766560311208,1766560311208,9,1.59,0,13.5
6,808,808,1766560311259,1766560311260,9,1.63,0,17.1
6,809,809,1766560311311,1766560311311,5,1.57,0,34.4
6,810,810,1766560311363,1766560311363,2,1.61,0,37.7
6,811,811,1766560311415,1766560311415,16,1.65,0,45.5
6,812,812,1766560311466,1766560311467,14,1.69,0,56.2
6,813,813,1766560311518,1766560311518,11,1.62,0,35.4
6,814,814,1766560311569,1766560311569,9,1.56,0,65.4
6,815,815,1766560311620,1766560311621,8,1.6,0,14.6
6,816,816,1766560311672,1766560311672,7,1.54,0,38.9
6,817,817,1766560311723,1766560311724,6,1.59,0,26.9
6,818,818,1766560311774,1766560311774,6,1.43,0,23.8
6,819,819,1766560311826,1766560311827,4,1.58,0,14.9
6,820,820,1766560311879,1766560311880,17,1.73,0,70.8
6,821,821,1766560311932,1766560311932,15,1.75,0,17.9
6,822,822,1766560311983,1766560311983,14,1.68,0,15.8
6,823,823,1766560312034,1766560312034,14,1.61,0,21.6
6,824,824,1766560312085,1766560312086,12,1.65,0,37.9
6,825,825,1766560312137,1766560312137,9,1.58,0,4.7
6,826,826,1766560312188,1766560312189,8,1.63,0,31.7
6,827,827,1766560312240,1766560312240,9,1.56,0,13.6
6,828,828,1766560312291,1766560312291,8,1.51,0,4.3
6,829,829,1766560312342,1766560312342,6,1.46,0,28.0
6,830,830,1766560312394,1766560312394,5,1.51,0,18.3
6,831,831,1766560312445,1766560312446,4,1.56,0,7.0
6,832,832,1766560312497,1766560312497,3,1.5,0,18.4
6,833,833,1766560312548,1766560312548,3,1.45,0,14.3
6,834,834,1766560312599,1766560312600,1,1.51,0,27.9
6,835,835,1766560312652,1766560312653,15,1.66,0,23.1
6,836,836,1766560312704,1766560312704,13,1.59,0,15.7
6,837,837,1766560312755,1766560312755,13,1.53,0,17.4
6,838,838,1766560312806,1766560312806,13,1.48,0,26.7
6,839,839,1766560312857,1766560312858,11,1.53,0,24.4
6,840,840,1766560312910,1766560312910,8,1.58,0,19.7
6,841,841,1766560312961,1766560312961,8,1.52,0,22.2
6,842,842,1766560313012,1766560313012,8,1.47,0,33.3
6,843,843,1766560313063,1766560313064,7,1.52,0,28.6
6,844,844,1766560313115,1766560313115,4,1.47,0,24.0
6,845,845,1766560313166,1766560313167,4,1.52,0,19.2
6,846,846,1766560313218,1766560313218,2,1.47,0,29.4
6,847,847,1766560313269,1766560313270,1,1.52,0,26.7
6,848,848,1766560313321,1766560313322,16,1.57,0,39.5
6,849,849,1766560313373,1766560313374,13,1.61,0,25.0
6,850,850,1766560313425,1766560313425,11,1.55,0,22.2
6,851,851,1766560313476,1766560313476,9,1.5,0,19.1
6,852,852,1766560313527,1766560313528,9,1.55,0,28.3
6,853,853,1766560313578,1766560313579,6,1.49,0,31.5
6,854,854,1766560313629,1766560313630,6,1.44,0,26.0
6,855,855,1766560313681,1766560313682,3,1.5,0,20.4
6,856,856,1766560313732,1766560313732,1,1.35,0,18.6
6,857,857,1766560313784,1766560313784,16,1.41,0,29.8
6,858,858,1766560313835,1766560313836,15,1.47,0,69.4
6,859,859,1766560313887,1766560313887,13,1.43,0,32.3
6,860,860,1766560313940,1766560313940,11,1.58,0,19.2
6,861,861,1766560313991,1766560313991,9,1.52,0,39.7
6,862,862,1766560314042,1766560314043,10,1.57,0,10.4
6,863,863,1766560314093,1766560314094,9,1.51,0,31.9
6,864,864,1766560314144,1766560314144,7,1.36,0,10.2
6,865,865,1766560314195,1766560314196,6,1.43,0,17.9
6,866,866,1766560314246,1766560314246,7,1.28,0,28.1
6,867,867,1766560314297,1766560314298,7,1.36,0,29.2
6,868,868,1766560314349,1766560314349,5,1.32,0,14.7
6,869,869,1766560314400,1766560314400,3,1.29,0,14.9
6,870,870,1766560314451,1766560314452,2,1.36,0,27.5
6,871,871,1766560314503,1766560314503,2,1.32,0,16.9
6,872,872,1766560314554,1766560314555,2,1.39,0,21.7
6,873,873,1766560314606,1766560314607,14,1.45,0,10.7
6,874,874,1766560314657,1766560314658,14,1.41,0,10.3
6,875,875,1766560314709,1766560314709,14,1.37,0,32.6
6,876,876,1766560314760,1766560314760,13,1.33,0,23.9
6,877,877,1766560314812,1766560314812,9,1.4,0,23.2
6,878,878,1766560314864,1766560314865,7,1.56,0,41.9
6,879,879,1766560314917,1766560314917,4,1.6,0,37.0
6,880,880,1766560314969,1766560314970,1,1.74,0,64.8
6,881,881,1766560315021,1766560315021,1,1.67,0,46.4
6,882,882,1766560315072,1766560315073,17,1.7,0,30.3
6,883,883,1766560315124,1766560315124,16,1.63,0,21.9
6,884,884,1766560315175,1766560315176,16,1.67,0,23.4
6,885,885,1766560315226,1766560315227,16,1.6,0,28.2
6,886,886,1766560315278,1766560315278,14,1.54,0,30.4
6,887,887,1766560315329,1766560315330,13,1.59,0,25.4
6,894,894,1766560315693,1766560315734,41,42.88,0,43.8
6,895,895,1766560315745,1766560315745,6,42.49,0,50.0
6,896,896,1766560315795,1766560315796,6,38.34,0,14.0
6,897,897,1766560315847,1766560315847,4,34.61,0,52.3
6,898,898,1766560315898,1766560315899,2,31.35,0,50.0
6,899,899,1766560315949,1766560315950,16,28.31,0,28.6
6,900,900,1766560316000,1766560316001,16,25.58,0,41.1
6,901,901,1766560316051,1766560316052,12,23.12,0,21.7
6,902,902,1766560316103,1766560316106,10,21.21,0,57.7
6,903,903,1766560316163,1766560316164,16,19.89,0,52.5
6,904,904,1766560316216,1766560316217,13,18.2,0,32.6
6,905,905,1766560316269,1766560316269,8,16.58,0,21.7
6,906,906,1766560316319,1766560316320,9,15.02,0,25.0
6,907,907,1766560316371,1766560316371,6,13.62,0,59.6
6,908,908,1766560316422,1766560316423,5,12.46,0,37.5
6,909,909,1766560316473,1766560316474,3,11.31,0,53.2
6,910,910,1766560316525,1766560316526,17,10.38,0,43.1
6,911,911,1766560316576,1766560316577,17,9.44,0,8.6
6,912,912,1766560316627,1766560316628,17,8.6,0,21.8
6,913,913,1766560316678,1766560316679,15,7.84,0,27.3
6,914,914,1766560316729,1766560316730,14,7.16,0,14.5
6,915,915,1766560316780,1766560316781,13,6.54,0,14.6
6,916,916,1766560316836,1766560316836,7,6.39,0,21.9
6,917,917,1766560316891,1766560316892,3,6.35,0,66.0
6,918,918,1766560316944,1766560316944,14,5.91,0,81.8
6,919,919,1766560316996,1766560316996,14,5.52,0,16.4
6,920,920,1766560317047,1766560317047,12,5.07,0,8.3
6,921,921,1766560317098,1766560317098,12,4.66,0,15.9
6,922,922,1766560317149,1766560317149,10,4.3,0,18.6
6,923,923,1766560317200,1766560317201,9,4.07,0,11.3
6,924,924,1766560317251,1766560317252,7,3.76,0,41.7
6,925,925,1766560317302,1766560317303,7,3.48,0,30.4
6,926,926,1766560317354,1766560317354,5,3.24,0,23.1
6,927,927,1766560317405,1766560317406,5,3.11,0,29.8
6,928,928,1766560317457,1766560317457,3,2.9,0,26.7
6,929,929,1766560317508,1766560317508,3,2.71,0,26.0
6,930,930,1766560317559,1766560317559,3,2.54,0,33.3
6,931,931,1766560317610,1766560317611,3,2.49,0,15.2
6,932,932,1766560317662,1766560317662,2,2.34,0,18.4
6,933,933,1766560317713,1766560317713,1,2.2,0,27.7
6,934,934,1766560317765,1766560317765,17,2.18,0,25.0
6,935,935,1766560317817,1766560317817,15,2.16,0,26.0
6,936,936,1766560317868,1766560317869,11,2.15,0,43.6
6,937,937,1766560317920,1766560317920,9,2.03,0,38.2
6,938,938,1766560317972,1766560317972,7,2.03,0,37.0
6,939,939,1766560318023,1766560318024,4,2.03,0,33.3
6,940,940,1766560318075,1766560318076,18,2.02,0,20.8
6,941,941,1766560318127,1766560318127,16,1.92,0,16.4
6,942,942,1766560318178,1766560318179,16,1.93,0,20.4
6,943,943,1766560318231,1766560318232,12,2.04,0,43.9
6,944,944,1766560318288,1766560318288,5,2.43,0,23.9
6,945,945,1766560318339,1766560318339,4,2.29,0,14.3
6,946,946,1766560318390,1766560318390,3,2.16,0,12.0
6,947,947,1766560318441,1766560318442,2,2.14,0,14.6
6,948,948,1766560318492,1766560318492,16,1.93,0,25.0
6,949,949,1766560318543,1766560318543,14,1.84,0,9.8
6,950,950,1766560318594,1766560318594,14,1.75,0,7.1
6,951,951,1766560318645,1766560318645,13,1.68,0,12.1
6,952,952,1766560318696,1766560318697,13,1.71,0,18.5
6,953,953,1766560318747,1766560318748,12,1.64,0,14.0
6,954,954,1766560318798,1766560318798,12,1.48,0,14.7
6,955,955,1766560318849,1766560318849,10,1.43,0,9.1
6,956,956,1766560318900,1766560318900,10,1.39,0,14.3
6,957,957,1766560318950,1766560318951,9,1.35,0,31.4
6,958,958,1766560319002,1766560319002,7,1.31,0,17.1
6,959,959,1766560319053,1766560319053,6,1.28,0,39.7
6,960,960,1766560319104,1766560319104,5,1.25,0,16.3
6,961,961,1766560319155,1766560319156,6,1.33,0,15.4
6,962,962,1766560319206,1766560319207,5,1.29,0,26.4
6,963,963,1766560319258,1766560319259,4,1.37,0,17.8
6,964,964,1766560319310,1766560319310,1,1.33,0,9.1
6,965,965,1766560319361,1766560319361,15,1.3,0,15.5
6,966,966,1766560319412,1766560319413,14,1.37,0,23.1
6,967,967,1766560319464,1766560319465,13,1.43,0,34.0
6,968,968,1766560319515,1766560319516,12,1.39,0,11.5
6,969,969,1766560319566,1766560319566,11,1.25,0,3.4
6,970,970,1766560319617,1766560319617,10,1.22,0,6.7
6,971,971,1766560319668,1766560319669,8,1.3,0,3.8
6,972,972,1766560319720,1766560319720,7,1.27,0,28.1
6,973,973,1766560319772,1766560319772,5,1.34,0,18.0
6,974,974,1766560319823,1766560319824,5,1.41,0,8.9
6,975,975,1766560319876,1766560319877,17,1.57,0,8.5
6,976,976,1766560319927,1766560319928,15,1.51,0,14.8
6,977,977,1766560319979,1766560319979,14,1.46,0,26.1
6,978,978,1766560320030,1766560320030,12,1.41,0,23.5
6,979,979,1766560320081,1766560320082,12,1.47,0,46.0
6,980,980,1766560320136,1766560320136,7,1.73,0,54.9
6,981,981,1766560320187,1766560320188,5,1.75,0,59.2
6,982,982,1766560320239,1766560320239,2,1.68,0,56.1
6,983,983,1766560320290,1766560320290,15,1.61,0,21.7
6,984,984,1766560320341,1766560320341,13,1.55,0,19.6
6,985,985,1766560320392,1766560320393,12,1.59,0,27.8
6,986,986,1766560320444,1766560320444,9,1.53,0,27.1
6,987,987,1766560320495,1766560320495,8,1.48,0,20.5
6,988,988,1766560320546,1766560320546,8,1.43,0,23.9
6,989,989,1766560320598,1766560320598,4,1.49,0,32.6
6,990,990,1766560320649,1766560320649,3,1.44,0,29.4
6,991,991,1766560320700,1766560320701,2,1.5,0,42.3
6,992,992,1766560320752,1766560320752,17,1.45,0,36.9
6,993,993,1766560320803,1766560320803,16,1.4,0,51.7
6,994,994,1766560320854,1766560320855,14,1.46,0,30.8
6,995,995,1766560320906,1766560320906,11,1.42,0,56.6
6,996,996,1766560320958,1766560320958,7,1.47,0,42.9
6,997,997,1766560321009,1766560321009,6,1.43,0,50.0
6,998,998,1766560321060,1766560321060,5,1.38,0,39.1
6,999,999,1766560321111,1766560321111,5,1.35,0,50.0
6,1000,1000,1766560321163,1766560321163,2,1.41,0,45.9
6,1001,1001,1766560321214,1766560321215,16,1.47,0,39.0
6,1002,1002,1766560321265,1766560321266,14,1.42,0,31.9
6,1003,1003,1766560321317,1766560321317,12,1.38,0,20.0
6,1004,1004,1766560321368,1766560321368,11,1.34,0,28.0
6,1005,1005,1766560321419,1766560321420,9,1.41,0,46.2
6,1006,1006,1766560321470,1766560321471,9,1.37,0,38.3
6,1007,1007,1766560321522,1766560321522,8,1.33,0,32.0
6,1008,1008,1766560321574,1766560321574,5,1.4,0,48.7
6,1009,1009,1766560321625,1766560321625,4,1.36,0,33.3
6,1010,1010,1766560321676,1766560321676,3,1.32,0,50.0
6,1011,1011,1766560321728,1766560321728,2,1.39,0,40.3
6,1012,1012,1766560321779,1766560321780,16,1.45,0,22.2
6,1013,1013,1766560321830,1766560321831,13,1.41,0,31.8
6,1014,1014,1766560321881,1766560321882,12,1.37,0,34.9
6,1015,1015,1766560321932,1766560321933,10,1.33,0,21.3
6,1016,1016,1766560321983,1766560321983,7,1.2,0,30.2
6,1017,1017,1766560322035,1766560322037,6,1.48,0,44.6
6,1018,1018,1766560322090,1766560322091,16,1.73,0,49.2
6,1019,1019,1766560322142,1766560322142,14,1.66,0,29.4
6,1020,1020,1766560322194,1766560322194,11,1.69,0,55.6
6,1021,1021,1766560322245,1766560322245,9,1.62,0,32.1
6,1022,1022,1766560322297,1766560322298,7,1.76,0,36.0
6,1023,1023,1766560322349,1766560322349,7,1.68,0,30.6
6,1024,1024,1766560322400,1766560322403,6,1.91,0,35.5
6,1025,1025,1766560322455,1766560322455,1,1.92,0,33.3
6,1026,1026,1766560322508,1766560322509,15,2.13,0,58.9
6,1027,1027,1766560322566,1766560322566,5,2.62,0,22.0
6,1028,1028,1766560322617,1766560322617,3,2.46,0,17.0
6,1029,1029,1766560322668,1766560322669,16,2.41,0,11.3
6,1030,1030,1766560322720,1766560322720,15,2.27,0,9.1
6,1031,1031,1766560322771,1766560322771,13,2.14,0,15.8
6,1032,1032,1766560322822,1766560322822,11,2.03,0,10.2
6,1033,1033,1766560322873,1766560322874,11,2.03,0,17.2
6,1034,1034,1766560322925,1766560322925,9,1.92,0,26.3
6,1035,1035,1766560322976,1766560322976,6,1.83,0,16.9
6,1036,1036,1766560323029,1766560323029,3,1.95,0,25.9
6,1037,1037,1766560323081,1766560323082,1,2.05,0,10.4
6,1038,1038,1766560323133,1766560323133,16,1.95,0,22.7
6,1039,1039,1766560323184,1766560323185,16,1.95,0,23.9
6,1040,1040,1766560323236,1766560323236,14,1.86,0,10.0
6,1041,1041,1766560323287,1766560323288,16,1.87,0,19.7
6,1042,1042,1766560323339,1766560323340,14,1.88,0,21.8
6,1043,1043,1766560323390,1766560323391,14,1.8,0,17.4
6,1044,1044,1766560323442,1766560323443,12,1.82,0,19.6
6,1045,1045,1766560323494,1766560323495,12,1.83,0,23.4
6,1046,1046,1766560323545,1766560323546,11,1.75,0,14.3
